Rank,Category,Similarity_Score,Extracted_Skills,Matched_Skills,Missing_Skills,Matched_Skill_Count,Final_Score
101,FINANCE,4.81010604549678,"['sql', 'data analysis']","['sql', 'data analysis']","['numpy', 'scikit-learn', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,7.367074231847745
102,CONSULTANT,4.801857870811613,"['sql', 'python']","['sql', 'python']","['numpy', 'scikit-learn', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'pandas']",2,7.361300509568129
103,ARTS,10.436271983419656,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,7.305390388393759
104,DIGITAL-MEDIA,1.7700328098511793,"['data visualization', 'git', 'data analysis']","['data visualization', 'git', 'data analysis']","['numpy', 'scikit-learn', 'sql', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'natural language processing', 'python', 'pandas']",3,7.239022966895826
105,ADVOCATE,4.612323339424025,"['git', 'sql']","['git', 'sql']","['numpy', 'scikit-learn', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,7.228626337596817
106,AGRICULTURE,10.321828573043831,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,7.225280001130681
107,DESIGNER,10.320375277943455,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,7.2242626945604185
108,HEALTHCARE,7.4475842797690675,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,7.2133089958383465
109,DESIGNER,4.548537905287301,"['git', 'sql']","['git', 'sql']","['numpy', 'scikit-learn', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,7.18397653370111
110,INFORMATION-TECHNOLOGY,4.533571942353452,"['sql', 'data analysis']","['sql', 'data analysis']","['numpy', 'scikit-learn', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,7.1735003596474165
111,DESIGNER,7.311361068841879,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,7.117952748189315
112,INFORMATION-TECHNOLOGY,7.2560051541909,['sql'],['sql'],"['numpy', 'scikit-learn', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,7.079203607933629
113,ARTS,10.055056310386925,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,7.038539417270847
114,INFORMATION-TECHNOLOGY,7.159913946446301,['sql'],['sql'],"['numpy', 'scikit-learn', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,7.0119397625124105
115,ACCOUNTANT,9.98851232125121,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.991958624875847
116,INFORMATION-TECHNOLOGY,4.250601992565489,"['sql', 'python']","['sql', 'python']","['numpy', 'scikit-learn', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'pandas']",2,6.975421394795842
117,DESIGNER,4.248045441134573,"['git', 'sql']","['git', 'sql']","['numpy', 'scikit-learn', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.973631808794201
118,HR,7.096716068731242,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.967701248111869
119,INFORMATION-TECHNOLOGY,4.220983501030036,"['git', 'sql']","['git', 'sql']","['numpy', 'scikit-learn', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.954688450721025
120,AGRICULTURE,9.904932051280484,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.9334524358963385
121,CONSULTANT,4.167033308587147,"['sql', 'data analysis']","['sql', 'data analysis']","['numpy', 'scikit-learn', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.916923316011003
122,PUBLIC-RELATIONS,4.1309795083706,"['git', 'sql']","['git', 'sql']","['numpy', 'scikit-learn', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.891685655859419
123,BUSINESS-DEVELOPMENT,9.821925166907718,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.875347616835402
124,CHEF,6.9500003894594515,['data analysis'],['data analysis'],"['numpy', 'scikit-learn', 'sql', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.865000272621616
125,AVIATION,6.944552586490643,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.86118681054345
126,INFORMATION-TECHNOLOGY,6.925314922421297,['sql'],['sql'],"['numpy', 'scikit-learn', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.8477204456949075
127,INFORMATION-TECHNOLOGY,6.881594765002314,['data analysis'],['data analysis'],"['numpy', 'scikit-learn', 'sql', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.817116335501619
128,AUTOMOBILE,6.847203390649681,['sql'],['sql'],"['numpy', 'scikit-learn', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.793042373454776
129,ENGINEERING,6.832930490402722,['data analysis'],['data analysis'],"['numpy', 'scikit-learn', 'sql', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.7830513432819055
130,AVIATION,9.627606283725418,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.739324398607793
131,DESIGNER,9.46276857941125,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.623938005587875
132,APPAREL,9.461569474764664,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.623098632335265
133,TEACHER,9.431283536907406,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.601898475835184
134,DIGITAL-MEDIA,3.700615800891069,"['git', 'sql']","['git', 'sql']","['numpy', 'scikit-learn', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.590431060623748
135,TEACHER,9.40593058708242,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.584151410957693
136,ARTS,6.544756101372119,['data analysis'],['data analysis'],"['numpy', 'scikit-learn', 'sql', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.581329270960483
137,PUBLIC-RELATIONS,9.393229772981865,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.575260841087305
138,INFORMATION-TECHNOLOGY,3.653523566341599,"['sql', 'data analysis']","['sql', 'data analysis']","['numpy', 'scikit-learn', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.557466496439119
139,BPO,3.6217376915662887,"['git', 'sql']","['git', 'sql']","['numpy', 'scikit-learn', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.535216384096402
140,DESIGNER,3.597311706649437,"['sql', 'data analysis']","['sql', 'data analysis']","['numpy', 'scikit-learn', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.518118194654606
141,BUSINESS-DEVELOPMENT,3.5158669084946053,"['sql', 'data analysis']","['sql', 'data analysis']","['numpy', 'scikit-learn', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.461106835946223
142,AGRICULTURE,6.354217218831643,['git'],['git'],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.447952053182149
143,PUBLIC-RELATIONS,3.474171021553643,"['machine learning', 'git']","['machine learning', 'git']","['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'tensorflow', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.43191971508755
144,TEACHER,9.141054605768732,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.398738224038111
145,AUTOMOBILE,3.382553783853516,"['sql', 'data analysis']","['sql', 'data analysis']","['numpy', 'scikit-learn', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.367787648697461
146,INFORMATION-TECHNOLOGY,6.228009292273897,['sql'],['sql'],"['numpy', 'scikit-learn', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.359606504591728
147,HEALTHCARE,6.214877196713195,['data analysis'],['data analysis'],"['numpy', 'scikit-learn', 'sql', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.3504140376992355
148,DIGITAL-MEDIA,3.160850904648672,"['git', 'sql']","['git', 'sql']","['numpy', 'scikit-learn', 'data analysis', 'nlp', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.21259563325407
149,ENGINEERING,3.105599234939499,"['data science', 'data analysis']","['data science', 'data analysis']","['numpy', 'scikit-learn', 'sql', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",2,6.173919464457649
150,ENGINEERING,5.959467750191155,['sql'],['sql'],"['numpy', 'scikit-learn', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",1,6.171627425133808
151,TEACHER,8.795958532875966,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.157170973013176
152,INFORMATION-TECHNOLOGY,8.722798481722004,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,6.105958937205402
